"PK_ID","Id","StreetName","DesignationId","Designation","SuburbId","Suburb"
486,17441,"Carib",119,"Way",423,"Falcon"
487,17445,"Carthage",87,"Rd",423,"Falcon"
488,3011,"Casilda",103,"St",423,"Falcon"
489,3069,"Catalpa",80,"Pl",423,"Falcon"
490,3252,"Charon",87,"Rd",423,"Falcon"
491,3561,"Clio",103,"St",423,"Falcon"
492,17462,"Cobblers",103,"St",423,"Falcon"
493,17464,"Coco",42,"Dr",423,"Falcon"
494,3760,"Condil",27,"Cove",423,"Falcon"
495,17467,"Conebush",19,"Cir",423,"Falcon"
496,3810,"Contest",6,"Ave",423,"Falcon"
497,17472,"Cooranga",87,"Rd",423,"Falcon"
498,3927,"Corfu",103,"St",423,"Falcon"
499,17478,"Corinna",103,"St",423,"Falcon"
500,4210,"Crusader",103,"St",423,"Falcon"
501,17488,"Cujong",87,"Rd",423,"Falcon"
502,4352,"Dalby",103,"St",423,"Falcon"
503,4394,"Dampier",6,"Ave",423,"Falcon"
504,17502,"Deb",103,"St",423,"Falcon"
505,4684,"Devonshire",97,"Rtt",423,"Falcon"
506,4686,"Dewar",103,"St",423,"Falcon"
507,17517,"Djarryl",22,"Cl",423,"Falcon"
508,4866,"Dorothy",6,"Ave",423,"Falcon"
509,4985,"Duke",103,"St",423,"Falcon"
510,5201,"Edinburgh",22,"Cl",423,"Falcon"
511,5239,"Eildon",80,"Pl",423,"Falcon"
512,17539,"Eldora",32,"Cres",423,"Falcon"
513,5427,"Enterprise",6,"Ave",423,"Falcon"
514,17545,"Eone",103,"St",423,"Falcon"
515,5748,"Ferguson",103,"St",423,"Falcon"
516,5886,"Flame",103,"St",423,"Falcon"
517,17568,"Flavia",103,"St",423,"Falcon"
518,17570,"Flight",103,"St",423,"Falcon"
519,5912,"Flinders",103,"St",423,"Falcon"
520,6185,"Galatea",87,"Rd",423,"Falcon"
521,17578,"Galbraith",69,"Loop",423,"Falcon"
522,6347,"Georgette",39,"Ct",423,"Falcon"
523,6681,"Governor",42,"Dr",423,"Falcon"
524,6828,"Gretel",42,"Dr",423,"Falcon"
525,17617,"Haze",87,"Rd",423,"Falcon"
526,17629,"Honeytree",80,"Pl",423,"Falcon"
527,7805,"Illyarrie",6,"Ave",423,"Falcon"
528,7887,"Ione",80,"Pl",423,"Falcon"
529,7912,"Irving",6,"Ave",423,"Falcon"
530,7940,"Ivanhoe",32,"Cres",423,"Falcon"
531,17649,"Janice",6,"Ave",423,"Falcon"
532,8030,"Jarril",66,"Lane",423,"Falcon"
533,8231,"Kabbarli",103,"St",423,"Falcon"
534,17673,"Karanga",103,"St",423,"Falcon"
535,8312,"Kardan",69,"Loop",423,"Falcon"
536,8775,"Koolinda",103,"St",423,"Falcon"
537,8866,"Kybra",103,"St",423,"Falcon"
538,17693,"Kyrean",103,"St",423,"Falcon"
539,9150,"Leander",103,"St",423,"Falcon"
540,9226,"Lemongrass",119,"Way",423,"Falcon"
541,9415,"Linville",103,"St",423,"Falcon"
542,17709,"Littleton",103,"St",423,"Falcon"
543,17722,"Lyelta",103,"St",423,"Falcon"
544,9737,"Lynda",103,"St",423,"Falcon"
545,17734,"Maranel",103,"St",423,"Falcon"
546,10104,"Marigold",66,"Lane",423,"Falcon"
547,17741,"Marro",66,"Lane",423,"Falcon"
548,17745,"Mathew",103,"St",423,"Falcon"
549,10474,"Melita",103,"St",423,"Falcon"
550,10524,"Mercedes",6,"Ave",423,"Falcon"
551,10527,"Mercury",32,"Cres",423,"Falcon"
552,17756,"Merindah",72,"Mndr",423,"Falcon"
553,10549,"Merlin",103,"St",423,"Falcon"
554,17758,"Merrin",39,"Ct",423,"Falcon"
555,10606,"Michael",103,"St",423,"Falcon"
556,17763,"Milluna",103,"St",423,"Falcon"
557,10784,"Mistral",103,"St",423,"Falcon"
558,17771,"Molokai",22,"Cl",423,"Falcon"
559,17793,"Nerine",103,"St",423,"Falcon"
560,11318,"Nerrima",103,"St",423,"Falcon"
561,11566,"Nutbush",6,"Ave",423,"Falcon"
562,17809,"Occator",119,"Way",423,"Falcon"
563,17810,"Oderna",103,"St",423,"Falcon"
564,17813,"Old Coast",87,"Rd",423,"Falcon"
565,11741,"Olive",87,"Rd",423,"Falcon"
566,11900,"Owen",6,"Ave",423,"Falcon"
567,12001,"Panamuna",42,"Dr",423,"Falcon"
568,12270,"Pepper",103,"St",423,"Falcon"
569,12273,"Peppermint",42,"Dr",423,"Falcon"
570,17841,"Perseverance",15,"Bvd",423,"Falcon"
571,17843,"Philante",103,"St",423,"Falcon"
572,17859,"Pleasant Grove",19,"Cir",423,"Falcon"
573,12909,"Raglan",22,"Cl",423,"Falcon"
574,12933,"Rakoa",103,"St",423,"Falcon"
575,13475,"Rotohine",32,"Cres",423,"Falcon"
576,17901,"Rowena",103,"St",423,"Falcon"
577,13617,"Saffron",69,"Loop",423,"Falcon"
578,13716,"Sandalwood",22,"Cl",423,"Falcon"
579,13738,"Sandra",103,"St",423,"Falcon"
580,13852,"Scenic",42,"Dr",423,"Falcon"
581,17919,"Scud",103,"St",423,"Falcon"
582,14004,"Serena",103,"St",423,"Falcon"
583,14498,"Spinaway",77,"Pde",423,"Falcon"
584,17945,"Square",66,"Lane",423,"Falcon"
585,17950,"Stepmoon",103,"St",423,"Falcon"
586,14881,"Sulina",94,"Rise",423,"Falcon"
587,15128,"Tansey",119,"Way",423,"Falcon"
588,15172,"Tarragon",119,"Way",423,"Falcon"
589,15216,"Teal",103,"St",423,"Falcon"
590,15425,"Thera",103,"St",423,"Falcon"
591,15426,"Thera Street",0,"",423,"Falcon"
592,15743,"Transit",80,"Pl",423,"Falcon"
593,16107,"Vanessa",87,"Rd",423,"Falcon"
594,16133,"Vega",103,"St",423,"Falcon"
595,16182,"Verona",32,"Cres",423,"Falcon"
596,16407,"Wandoo",66,"Lane",423,"Falcon"
597,18017,"Wanui",103,"St",423,"Falcon"
598,16501,"Watercress",66,"Lane",423,"Falcon"
599,16908,"Windsor",119,"Way",423,"Falcon"
600,18041,"Winya",119,"Way",423,"Falcon"
601,18043,"Woodsong",22,"Cl",423,"Falcon"
602,18055,"Yeedong",87,"Rd",423,"Falcon"
603,18058,"Yeulba",103,"St",423,"Falcon"
604,18059,"Yilberra",42,"Dr",423,"Falcon"
605,17293,"Yuna",103,"St",423,"Falcon"
606,17297,"Zamia",69,"Loop",423,"Falcon"
607,18065,"Zavia",103,"St",423,"Falcon"
608,18066,"Zendora",39,"Ct",423,"Falcon"
609,50,"Abrus",39,"Ct",116,"Ferndale"
610,384,"Alyxia",80,"Pl",116,"Ferndale"
611,941,"Bacon",103,"St",116,"Ferndale"
612,1439,"Begonia",22,"Cl",116,"Ferndale"
613,1482,"Bellida",80,"Pl",116,"Ferndale"
614,1579,"Bergall",39,"Ct",116,"Ferndale"
615,1593,"Bern",87,"Rd",116,"Ferndale"
616,1818,"Blancoa",87,"Rd",116,"Ferndale"
617,1919,"Bold",80,"Pl",116,"Ferndale"
618,2029,"Bossea",80,"Pl",116,"Ferndale"
619,2234,"Briar",80,"Pl",116,"Ferndale"
620,2245,"Bridgeway",6,"Ave",116,"Ferndale"
621,2348,"Brooklea",80,"Pl",116,"Ferndale"
622,2406,"Bubara",119,"Way",116,"Ferndale"
623,2545,"Bursaria",32,"Cres",116,"Ferndale"
624,2744,"Camelia",39,"Ct",116,"Ferndale"
625,2770,"Camsell",119,"Way",116,"Ferndale"
626,2835,"Caperton",39,"Ct",116,"Ferndale"
627,2934,"Carmick",119,"Way",116,"Ferndale"
628,3015,"Casma",39,"Ct",116,"Ferndale"
629,3021,"Cassard",39,"Ct",116,"Ferndale"
630,3201,"Champlin",119,"Way",116,"Ferndale"
631,3521,"Clayton",39,"Ct",116,"Ferndale"
632,3521,"Clayton",87,"Rd",116,"Ferndale"
633,3654,"Colahan",119,"Way",116,"Ferndale"
634,3704,"Colmar",103,"St",116,"Ferndale"
635,3783,"Coniston",119,"Way",116,"Ferndale"
636,4038,"Courtlea",22,"Cl",116,"Ferndale"
637,4158,"Crocus",119,"Way",116,"Ferndale"
638,4191,"Crowea",119,"Way",116,"Ferndale"
639,4395,"Dampiera",119,"Way",116,"Ferndale"
640,4481,"Davesia",71,"Mews",116,"Ferndale"
641,4661,"Derriton",103,"St",116,"Ferndale"
642,4822,"Dongala",119,"Way",116,"Ferndale"
643,5133,"Eastfield",39,"Ct",116,"Ferndale"
644,5490,"Estevan",119,"Way",116,"Ferndale"
645,5739,"Fenn",39,"Ct",116,"Ferndale"
646,5760,"Ferndale",32,"Cres",116,"Ferndale"
647,5791,"Field",119,"Way",116,"Ferndale"
648,6189,"Galena",119,"Way",116,"Ferndale"
649,6481,"Glen",39,"Ct",116,"Ferndale"
650,6538,"Glenten",119,"Way",116,"Ferndale"
651,6554,"Glinis",39,"Ct",116,"Ferndale"
652,6687,"Grace",103,"St",116,"Ferndale"
653,6936,"Gurnard",87,"Rd",116,"Ferndale"
654,7418,"High",87,"Rd",116,"Ferndale"
655,7763,"Hybanthus",87,"Rd",116,"Ferndale"
656,8111,"Jillman",119,"Way",116,"Ferndale"
657,8346,"Karri",119,"Way",116,"Ferndale"
658,8657,"Kinlock",6,"Ave",116,"Ferndale"
659,8964,"Lambertia",119,"Way",116,"Ferndale"
660,9077,"Latham",87,"Rd",116,"Ferndale"
661,9127,"Layburn",80,"Pl",116,"Ferndale"
662,9156,"Leary",80,"Pl",116,"Ferndale"
663,9217,"Leith",80,"Pl",116,"Ferndale"
664,9428,"Liseron",119,"Way",116,"Ferndale"
665,9506,"Lofoten",119,"Way",116,"Ferndale"
666,9740,"Lyndhurst",32,"Cres",116,"Ferndale"
667,9747,"Lyness",80,"Pl",116,"Ferndale"
668,10147,"Marmot",119,"Way",116,"Ferndale"
669,10302,"Mcclelland",103,"St",116,"Ferndale"
670,10560,"Merril",80,"Pl",116,"Ferndale"
671,10581,"Metcalfe",87,"Rd",116,"Ferndale"
672,11244,"Narval",119,"Way",116,"Ferndale"
673,11393,"Nicholson",87,"Rd",116,"Ferndale"
674,11400,"Nields",103,"St",116,"Ferndale"
675,12217,"Pembury",32,"Cres",116,"Ferndale"
676,13095,"Regelia",39,"Ct",116,"Ferndale"
677,13166,"Retusa",39,"Ct",116,"Ferndale"
678,13215,"Ridgewood",119,"Way",116,"Ferndale"
679,13802,"Saurel",119,"Way",116,"Ferndale"
680,14017,"Serrata",32,"Cres",116,"Ferndale"
681,14389,"Soley",80,"Pl",116,"Ferndale"
682,14391,"Sollya",80,"Pl",116,"Ferndale"
683,14489,"Sperry",39,"Ct",116,"Ferndale"
684,14490,"Spey",80,"Pl",116,"Ferndale"
685,15565,"Timo",39,"Ct",116,"Ferndale"
686,16227,"Vigna",80,"Pl",116,"Ferndale"
687,16842,"Willcock",103,"St",116,"Ferndale"
688,16970,"Wisteria",119,"Way",116,"Ferndale"
689,17211,"Yarnall",80,"Pl",116,"Ferndale"
690,16353,"Walker",87,"Rd",117,"Flint"
691,16464,"Warrahdale",87,"Rd",117,"Flint"
692,194,"Akama",66,"Lane",118,"Floreat"
693,248,"Alderbury",103,"St",118,"Floreat"
694,383,"Alyth",87,"Rd",118,"Floreat"
695,596,"Arbordale",103,"St",118,"Floreat"
696,804,"Athlone",87,"Rd",118,"Floreat"
697,910,"Ayr",103,"St",118,"Floreat"
698,1126,"Bantry",87,"Rd",118,"Floreat"
699,1564,"Benwee",87,"Rd",118,"Floreat"
700,1585,"Berkeley",32,"Cres",118,"Floreat"
701,1700,"Bimbimbie",66,"Lane",118,"Floreat"
702,1742,"Birkdale",103,"St",118,"Floreat"
703,1810,"Blakemore",66,"Lane",118,"Floreat"
704,1920,"Bold Park",42,"Dr",118,"Floreat"
705,2064,"Bournville",103,"St",118,"Floreat"
706,2318,"Brockway",87,"Rd",118,"Floreat"
707,2340,"Brookdale",103,"St",118,"Floreat"
708,2659,"Caithness",87,"Rd",118,"Floreat"
709,2676,"Cale",66,"Lane",118,"Floreat"
710,2696,"Callan",87,"Rd",118,"Floreat"
711,2740,"Cambridge",103,"St",118,"Floreat"
712,2748,"Cameron",60,"Grn",118,"Floreat"
713,2898,"Cargen",32,"Cres",118,"Floreat"
714,3209,"Chandler",6,"Ave",118,"Floreat"
715,3209,"Chandler",7,"Ave E",118,"Floreat"
716,3209,"Chandler",10,"Ave W",118,"Floreat"
717,3479,"Clanmel",87,"Rd",118,"Floreat"
718,3749,"Comrie",103,"St",118,"Floreat"
719,3935,"Cork",87,"Rd",118,"Floreat"
720,4083,"Crail",103,"St",118,"Floreat"
721,4141,"Crieff",103,"St",118,"Floreat"
722,4167,"Cromarty",87,"Rd",118,"Floreat"
723,4176,"Crosby",103,"St",118,"Floreat"
724,4818,"Donegal",87,"Rd",118,"Floreat"
725,4921,"Draper",103,"St",118,"Floreat"
726,4998,"Dumfries",87,"Rd",118,"Floreat"
727,5003,"Dunblane",87,"Rd",118,"Floreat"
728,5010,"Dundalk",87,"Rd",118,"Floreat"
729,5025,"Dunkeld",103,"St",118,"Floreat"
730,5127,"East Lorne",103,"St",118,"Floreat"
731,5221,"Edwards",60,"Grn",118,"Floreat"
732,5341,"Elphin",103,"St",118,"Floreat"
733,5523,"Evandale",103,"St",118,"Floreat"
734,5543,"Everton",103,"St",118,"Floreat"
735,5760,"Ferndale",103,"St",118,"Floreat"
736,5921,"Floreat",6,"Ave",118,"Floreat"
737,6024,"Fox",60,"Grn",118,"Floreat"
738,6461,"Glamis",80,"Pl",118,"Floreat"
739,6510,"Glengariff",42,"Dr",118,"Floreat"
740,6539,"Glenties",87,"Rd",118,"Floreat"
741,6731,"Grantham",103,"St",118,"Floreat"
742,6736,"Grasby",103,"St",118,"Floreat"
743,6874,"Grovedale",87,"Rd",118,"Floreat"
744,6927,"Gunn",103,"St",118,"Floreat"
745,7426,"Highbury",103,"St",118,"Floreat"
746,7628,"Hornsey",87,"Rd",118,"Floreat"
747,7678,"Howtree",80,"Pl",118,"Floreat"
748,8370,"Katrine",103,"St",118,"Floreat"
749,8465,"Kenmore",32,"Cres",118,"Floreat"
750,8571,"Kildare",87,"Rd",118,"Floreat"
751,8576,"Kilkenny",87,"Rd",118,"Floreat"
752,8611,"Kincardine",32,"Cres",118,"Floreat"
753,8662,"Kinross",32,"Cres",118,"Floreat"
754,8669,"Kintyre",32,"Cres",118,"Floreat"
755,8686,"Kirkdale",6,"Ave",118,"Floreat"
756,8706,"Kirwan",103,"St",118,"Floreat"
757,9323,"Lichendale",103,"St",118,"Floreat"
758,9334,"Lifford",87,"Rd",118,"Floreat"
759,9382,"Linden",56,"Gdns",118,"Floreat"
760,9432,"Lissadell",103,"St",118,"Floreat"
761,9594,"Lothian",103,"St",118,"Floreat"
762,9606,"Louth",87,"Rd",118,"Floreat"
763,10409,"Mead",58,"Gr",118,"Floreat"
764,10421,"Meagher",42,"Dr",118,"Floreat"
765,10928,"Moray",6,"Ave",118,"Floreat"
766,10989,"Moss",115,"Vale",118,"Floreat"
767,11375,"Newry",103,"St",118,"Floreat"
768,11492,"North Banff",87,"Rd",118,"Floreat"
769,11596,"Oakdale",103,"St",118,"Floreat"
770,11642,"Oceanic",42,"Dr",118,"Floreat"
771,11836,"Orrel",6,"Ave",118,"Floreat"
772,12171,"Pearson",80,"Pl",118,"Floreat"
773,12171,"Pearson",103,"St",118,"Floreat"
774,12194,"Peebles",87,"Rd",118,"Floreat"
775,12310,"Perry Lakes",42,"Dr",118,"Floreat"
776,12974,"Rannoch",103,"St",118,"Floreat"
777,13411,"Roscommon",87,"Rd",118,"Floreat"
778,13425,"Rosedale",103,"St",118,"Floreat"
779,13678,"Salvado",87,"Rd",118,"Floreat"
780,13958,"Selby",103,"St",118,"Floreat"
781,14045,"Seymour",6,"Ave",118,"Floreat"
782,14070,"Shann",103,"St",118,"Floreat"
783,14071,"Shannon",103,"St",118,"Floreat"
784,14435,"South Banff",87,"Rd",118,"Floreat"
785,14925,"Sunnyside",87,"Rd",118,"Floreat"
786,15320,"The Boulevard",0,"",118,"Floreat"
787,15492,"Thurles",87,"Rd",118,"Floreat"
788,15733,"Tralee",87,"Rd",118,"Floreat"
789,15897,"Tullow",87,"Rd",118,"Floreat"
790,15940,"Turriff",87,"Rd",118,"Floreat"
791,16013,"Ulster",87,"Rd",118,"Floreat"
792,16020,"Underwood",6,"Ave",118,"Floreat"
793,16235,"Village",71,"Mews",118,"Floreat"
794,16343,"Waldron",42,"Dr",118,"Floreat"
795,16656,"West Lorne",103,"St",118,"Floreat"
796,16764,"Whitfeld",103,"St",118,"Floreat"
797,16923,"Winmarley",103,"St",118,"Floreat"
798,6917,"Gunapin Ridge",87,"Rd",119,"Flynn"
799,60,"Access",87,"Rd",120,"Forrestdale"
800,268,"Alex Wood",42,"Dr",120,"Forrestdale"
801,305,"Allen",87,"Rd",120,"Forrestdale"
802,516,"Anstey",87,"Rd",120,"Forrestdale"
803,666,"Armadale",87,"Rd",120,"Forrestdale"
804,1105,"Banken",39,"Ct",120,"Forrestdale"
805,1253,"Bartram",87,"Rd",120,"Forrestdale"
806,1332,"Bayonne",6,"Ave",120,"Forrestdale"
807,1332,"Bayonne",25,"Cnr",120,"Forrestdale"
808,1589,"Berlin",66,"Lane",120,"Forrestdale"
809,2207,"Bremerhaven",56,"Gdns",120,"Forrestdale"
810,2254,"Brigade",87,"Rd",120,"Forrestdale"
811,2360,"Broome",103,"St",120,"Forrestdale"
812,3740,"Commercial",87,"Rd",120,"Forrestdale"
813,4143,"Crimson",119,"Way",120,"Forrestdale"
814,4313,"Cygnet",80,"Pl",120,"Forrestdale"
815,4685,"Dew",103,"St",120,"Forrestdale"
816,4713,"Dieppe",66,"Lane",120,"Forrestdale"
817,5001,"Dumsday",42,"Dr",120,"Forrestdale"
818,5026,"Dunkirk",66,"Lane",120,"Forrestdale"
819,5268,"Elegant",4,"App",120,"Forrestdale"
820,5483,"Essen",67,"Link",120,"Forrestdale"
821,5869,"Fisher",103,"St",120,"Forrestdale"
822,5904,"Flemming",39,"Ct",120,"Forrestdale"
823,5990,"Forrest",87,"Rd",120,"Forrestdale"
824,6077,"Freeman",87,"Rd",120,"Forrestdale"
825,6384,"Gibbs",87,"Rd",120,"Forrestdale"
826,6423,"Gilman",39,"Ct",120,"Forrestdale"
827,6601,"Goldfinch",11,"Bend",120,"Forrestdale"
828,6601,"Goldfinch",103,"St",120,"Forrestdale"
829,6672,"Gouda",66,"Lane",120,"Forrestdale"
830,7054,"Hanlin",87,"Rd",120,"Forrestdale"
831,7333,"Hensbrook",69,"Loop",120,"Forrestdale"
832,7582,"Honeymyrtle",69,"Loop",120,"Forrestdale"
833,8388,"Keane",87,"Rd",120,"Forrestdale"
834,8439,"Kelp",66,"Lane",120,"Forrestdale"
835,8439,"Kelp",119,"Way",120,"Forrestdale"
836,8929,"Lake",87,"Rd",120,"Forrestdale"
837,9039,"Lapwing",4,"App",120,"Forrestdale"
838,9148,"Leake",103,"St",120,"Forrestdale"
839,9509,"Lofties",103,"St",120,"Forrestdale"
840,10171,"Marseille",39,"Ct",120,"Forrestdale"
841,10171,"Marseille",56,"Gdns",120,"Forrestdale"
842,10577,"Messina",80,"Pl",120,"Forrestdale"
843,10908,"Moore",103,"St",120,"Forrestdale"
844,11093,"Munich",67,"Link",120,"Forrestdale"
845,11153,"Myna",66,"Lane",120,"Forrestdale"
846,11217,"Napier",103,"St",120,"Forrestdale"
847,11385,"Nice",66,"Lane",120,"Forrestdale"
848,11393,"Nicholson",87,"Rd",120,"Forrestdale"
849,11914,"Oxley",87,"Rd",120,"Forrestdale"
850,11976,"Pallid",103,"St",120,"Forrestdale"
851,12027,"Paraka",119,"Way",120,"Forrestdale"
852,12964,"Ranford",87,"Rd",120,"Forrestdale"
853,12996,"Raven",119,"Way",120,"Forrestdale"
854,13122,"Remisko",42,"Dr",120,"Forrestdale"
855,13311,"Robinson",103,"St",120,"Forrestdale"
856,13494,"Rowley",87,"Rd",120,"Forrestdale"
857,13603,"Sacred",0,"",120,"Forrestdale"
858,13847,"Scarlet",66,"Lane",120,"Forrestdale"
859,14739,"Stirling",87,"Rd",120,"Forrestdale"
860,14815,"Straw",66,"Lane",120,"Forrestdale"
861,14963,"Swamp",87,"Rd",120,"Forrestdale"
862,14984,"Sweetgum",119,"Way",120,"Forrestdale"
863,15207,"Taylor",87,"Rd",120,"Forrestdale"
864,15530,"Tilburg",13,"Brce",120,"Forrestdale"
865,15730,"Trainers",66,"Lane",120,"Forrestdale"
866,15945,"Turtledove",87,"Rd",120,"Forrestdale"
867,16602,"Weld",103,"St",120,"Forrestdale"
868,16866,"Willows",87,"Rd",120,"Forrestdale"
869,16915,"Wing",66,"Lane",120,"Forrestdale"
870,16950,"Wirin",87,"Rd",120,"Forrestdale"
871,16996,"Wolfe",87,"Rd",120,"Forrestdale"
872,29,"Abercorn",87,"Rd",121,"Forrestfield"
873,37,"Abernethy",87,"Rd",121,"Forrestfield"
874,62,"Acer",39,"Ct",121,"Forrestfield"
875,75,"Acorn",22,"Cl",121,"Forrestfield"
876,156,"Agati",80,"Pl",121,"Forrestfield"
877,161,"Agincourt",42,"Dr",121,"Forrestfield"
878,164,"Agonis",80,"Pl",121,"Forrestfield"
879,196,"Akebia",119,"Way",121,"Forrestfield"
880,228,"Albizia",22,"Cl",121,"Forrestfield"
881,247,"Alder",119,"Way",121,"Forrestfield"
882,296,"Allamanda",119,"Way",121,"Forrestfield"
883,335,"Almond",119,"Way",121,"Forrestfield"
884,448,"Anderson",87,"Rd",121,"Forrestfield"
885,501,"Annato",80,"Pl",121,"Forrestfield"
886,558,"Apple",119,"Way",121,"Forrestfield"
887,566,"Apricot",103,"St",121,"Forrestfield"
888,583,"Aralia",119,"Way",121,"Forrestfield"
889,627,"Ardisia",39,"Ct",121,"Forrestfield"
890,740,"Ashby",22,"Cl",121,"Forrestfield"
891,769,"Aspen",39,"Ct",121,"Forrestfield"
892,916,"Azalea",56,"Gdns",121,"Forrestfield"
893,926,"Azurite",39,"Ct",121,"Forrestfield"
894,1307,"Bauhinia",87,"Rd",121,"Forrestfield"
895,1376,"Beaufortia",103,"St",121,"Forrestfield"
896,1404,"Bedford",32,"Cres",121,"Forrestfield"
897,1439,"Begonia",119,"Way",121,"Forrestfield"
898,1573,"Berberis",119,"Way",121,"Forrestfield"
899,1587,"Berkshire",87,"Rd",121,"Forrestfield"
900,1655,"Beyer",80,"Pl",121,"Forrestfield"
901,1780,"Blackbutt",119,"Way",121,"Forrestfield"
902,2049,"Bougainvillea",6,"Ave",121,"Forrestfield"
903,2282,"Bristol",119,"Way",121,"Forrestfield"
904,2297,"Briza",66,"Lane",121,"Forrestfield"
905,2552,"Burtonia",119,"Way",121,"Forrestfield"
906,2669,"Calcite",80,"Pl",121,"Forrestfield"
907,2703,"Calliandra",119,"Way",121,"Forrestfield"
908,2711,"Calluna",119,"Way",121,"Forrestfield"
909,2740,"Cambridge",87,"Rd",121,"Forrestfield"
910,2745,"Camellia",69,"Loop",121,"Forrestfield"
911,2819,"Cantua",119,"Way",121,"Forrestfield"
912,2820,"Cantwell",32,"Cres",121,"Forrestfield"
913,2910,"Carissa",119,"Way",121,"Forrestfield"
914,2913,"Carleton",32,"Cres",121,"Forrestfield"
915,2952,"Carolyn",119,"Way",121,"Forrestfield"
916,3042,"Castle",39,"Ct",121,"Forrestfield"
917,3118,"Cedar",119,"Way",121,"Forrestfield"
918,3205,"Chancery",39,"Ct",121,"Forrestfield"
919,3310,"Cherrytree",87,"Rd",121,"Forrestfield"
920,3325,"Chester",39,"Ct",121,"Forrestfield"
921,3461,"Citrine",56,"Gdns",121,"Forrestfield"
922,3474,"Claire",103,"St",121,"Forrestfield"
923,3625,"Coburg",103,"St",121,"Forrestfield"
924,3787,"Connaught",103,"St",121,"Forrestfield"
925,3793,"Connor",87,"Rd",121,"Forrestfield"
926,3833,"Coolabah",119,"Way",121,"Forrestfield"
927,3957,"Coronilla",119,"Way",121,"Forrestfield"
928,4044,"Covelline",80,"Pl",121,"Forrestfield"
929,4064,"Cowra",103,"St",121,"Forrestfield"
930,4244,"Cumberland",87,"Rd",121,"Forrestfield"
931,4252,"Cumquat",119,"Way",121,"Forrestfield"
932,4317,"Cypress",87,"Rd",121,"Forrestfield"
933,4503,"Dawson",6,"Ave",121,"Forrestfield"
934,4742,"Diosma",119,"Way",121,"Forrestfield"
935,4854,"Dorchester",87,"Rd",121,"Forrestfield"
936,4969,"Dubs",22,"Cl",121,"Forrestfield"
937,5011,"Dundas",87,"Rd",121,"Forrestfield"
938,5068,"Durham",119,"Way",121,"Forrestfield"
939,5201,"Edinburgh",87,"Rd",121,"Forrestfield"
940,5485,"Essex",103,"St",121,"Forrestfield"
941,5593,"Fagin",119,"Way",121,"Forrestfield"
942,5638,"Falls",87,"Rd",121,"Forrestfield"
943,5797,"Fife",103,"St",121,"Forrestfield"
944,5802,"Fig",66,"Lane",121,"Forrestfield"
945,6128,"Fruit Tree",32,"Cres",121,"Forrestfield"
946,6181,"Gala",119,"Way",121,"Forrestfield"
947,6425,"Gilmore",80,"Pl",121,"Forrestfield"
948,6434,"Gimlet",39,"Ct",121,"Forrestfield"
949,6669,"Gotha",119,"Way",121,"Forrestfield"
950,6885,"Guava",39,"Ct",121,"Forrestfield"
951,6990,"Hakea",39,"Ct",121,"Forrestfield"
952,6995,"Hale",87,"Rd",121,"Forrestfield"
953,7064,"Hanover",103,"St",121,"Forrestfield"
954,7099,"Harewood",103,"St",121,"Forrestfield"
955,7135,"Harrison",87,"Rd",121,"Forrestfield"
956,7144,"Hartfield",87,"Rd",121,"Forrestfield"
957,7212,"Hawtin",87,"Rd",121,"Forrestfield"
958,7291,"Helidor",80,"Pl",121,"Forrestfield"
959,7404,"Hibiscus",42,"Dr",121,"Forrestfield"
960,7408,"Hicks",103,"St",121,"Forrestfield"
961,7442,"Hillary",80,"Pl",121,"Forrestfield"
962,7547,"Hollybush",39,"Ct",121,"Forrestfield"
963,7554,"Holmes",87,"Rd",121,"Forrestfield"
964,7575,"Honey",87,"Rd",121,"Forrestfield"
965,7592,"Hood",103,"St",121,"Forrestfield"
966,7662,"Hove",39,"Ct",121,"Forrestfield"
967,7796,"Ilex",119,"Way",121,"Forrestfield"
968,7966,"Jacobina",119,"Way",121,"Forrestfield"
969,8197,"Jubilee",87,"Rd",121,"Forrestfield"
970,8217,"Juniper",119,"Way",121,"Forrestfield"
971,8265,"Kalmia",119,"Way",121,"Forrestfield"
972,8838,"Kunzite",39,"Ct",121,"Forrestfield"
973,9042,"Larch",80,"Pl",121,"Forrestfield"
974,9049,"Larix",119,"Way",121,"Forrestfield"
975,9095,"Laurel",103,"St",121,"Forrestfield"
976,9181,"Lee",103,"St",121,"Forrestfield"
977,9208,"Leiden",80,"Pl",121,"Forrestfield"
978,9301,"Lewis",87,"Rd",121,"Forrestfield"
979,9373,"Limonite",39,"Ct",121,"Forrestfield"
980,9379,"Lincoln",87,"Rd",121,"Forrestfield"
981,9382,"Linden",119,"Way",121,"Forrestfield"
982,9524,"Lomatia",119,"Way",121,"Forrestfield"
983,9565,"Loquat",119,"Way",121,"Forrestfield"
984,9616,"Lovett",42,"Dr",121,"Forrestfield"
985,9757,"Lyonia",39,"Ct",121,"Forrestfield"
986,9868,"Magnolia",119,"Way",121,"Forrestfield"
987,9877,"Mahonia",119,"Way",121,"Forrestfield"
988,9936,"Mallee",119,"Way",121,"Forrestfield"
989,9942,"Mallow",119,"Way",121,"Forrestfield"
990,9979,"Mandevilla",103,"St",121,"Forrestfield"
991,9983,"Mandon",103,"St",121,"Forrestfield"
992,9997,"Mangosteen",42,"Dr",121,"Forrestfield"
993,10066,"Marble",80,"Pl",121,"Forrestfield"
994,10140,"Marlock",39,"Ct",121,"Forrestfield"
